43484|McDowall, Stewart Andrew
46328|Ruxton, George Frederick Augustus
42130|Chadwick, Lester
46989|Gowing, T. (Timothy)
43216|Carryl, Guy Wetmore
42236|Howard, Robert E. (Robert Ervin)
40445|Beveridge, Albert J. (Albert Jeremiah)
46482|Ingersoll, Ernest
4492|Meredith, George
45758|Brissenden, Paul F. (Paul Frederick)
43098|De Cleyre, Voltairine
44691|Ritchie, Robert Welles
45402|Aimard, Gustave
40945|Carling, John R.
42193|Scoville, Samuel
45703|Spon, Ernest
42434|Brodhead, J. Napier (Jane Napier)
42739|Coward, T. A. (Thomas Alfred)
40056|unknown
40457|Eckenstein, Lina
4142|Pepys, Samuel
40652|Brewer, Ebenezer Cobham
4336|Malthus, T. R. (Thomas Robert)
45717|Matthews, Albert
42429|Holland, Rupert Sargent
44147|Butler, Ellis Parker
42254|Howard, Robert E. (Robert Ervin)
40001|Ellis, Beth
45512|Laclos, Choderlos de
40548|Smith, Ruel Perley
45505|Finlayson, George
48523|Various
40540|Kobbé, Gustav
41030|Hulbert, Archer Butler
44916|Samuel, Horace Barnett
41049|Pratt, Fletcher
49935|McNeile, H. C. (Herman Cyril)
46043|Pike, H. Lee M. (Henry Lee Mitchell)
41817|Page, Thomas Nelson
42650|Hall, A. Neely (Albert Neely)
4110|Young, Filson
4957|Ballou, Maturin Murray
4445|Meredith, George
4883|Motley, John Lothrop
46169|Camp, Samuel G. (Samuel Granger)
48718|Raabe, Wilhelm
44235|Dennistoun, James
45063|Gentry, Thomas G. (Thomas George)
41797|Whyte, Christina Gowans
4724|Berkeley, George
41535|Himmelwright, A. L. A. (Abraham Lincoln Artman)
43035|Churchill, Winston
40711|Various
40435|Grote, George
45439|Various
45264|Potter, Beatrix
40162|Mayer, J. E.
44304|Frederic, Harold
42600|Dowling, Richard
41805|Shriner, Charles A. (Charles Anthony)
4669|Adams, John S. (John Stowell)
41298|unknown
41075|Proffatt, John
4687|Norris, Kathleen Thompson
44014|Pitt-Rivers, Augustus Henry Lane-Fox
44094|Carpenter, Edward
46669|Holinshed, Raphael
4404|Meredith, George
43298|MacLaren, Gordon
43127|Molesworth, Mrs.
40663|Cowper, E. E. (Edith Elise)
41598|Cocke, Sarah Johnson
49830|unknown
40379|Garrett, Erwin Clarkson
4286|Haddock, Frank C. (Frank Channing)
40960|Duncker, Max
41243|Brooks, Stratton D. (Stratton Duluth)
41436|unknown
41069|Armistead, Wilson
45233|Hewitt, William, active 19th century
40286|Récy, Georges de
4242|Morris, Joseph E. (Joseph Ernest)
43791|Ostwald, Wilhelm
46601|Various
41402|Oppenheim, E. Phillips (Edward Phillips)
42200|Wood, Henry, Mrs.
44591|Various
43745|unknown
42278|Adams, Morley
4953|London, Jack
4449|Meredith, George
